userid	username	training_step	test_result
207	AV22FQTJNBUZT	35	{"0": {"reference": "you will accept", "user_answer": "he will enter"}, "1": {"reference": "you watch", "user_answer": "he watches"}, "2": {"reference": "you will watch", "user_answer": "NO_ANSWER_MADE"}, "3": {"reference": "he watched", "user_answer": "NO_ANSWER_MADE"}, "4": {"reference": "I watch", "user_answer": "I enter"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "she watches"}, "test_correct_num": 0, "test_total_num": 7}
208	A39Q4SNT7SRK94	35	{"0": {"reference": "you will accept", "user_answer": "I accepted"}, "1": {"reference": "you watch", "user_answer": "she will accept"}, "2": {"reference": "you will watch", "user_answer": "she entered"}, "3": {"reference": "he watched", "user_answer": "he entered"}, "4": {"reference": "I watch", "user_answer": "I will accept"}, "5": {"reference": "I accepted", "user_answer": "he accepted"}, "6": {"reference": "he watches", "user_answer": "she accepted"}, "test_correct_num": 0, "test_total_num": 7}
209	AVXEDARJC5HLU	35	{"0": {"reference": "you will accept", "user_answer": "I watched"}, "1": {"reference": "you watch", "user_answer": "I accepted"}, "2": {"reference": "you will watch", "user_answer": "I accept"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 1, "test_total_num": 7}
210	A2WJGI7XNUBRND	6	NULL
211	A2VD133723IZR8	35	{"0": {"reference": "you will accept", "user_answer": "I will accept"}, "1": {"reference": "you watch", "user_answer": "I watch"}, "2": {"reference": "you will watch", "user_answer": "I will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "you watched"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "he watched"}, "test_correct_num": 1, "test_total_num": 7}
212	A29P6YNXQBBFCM	35	{"0": {"reference": "you will accept", "user_answer": "NO_ANSWER_MADE"}, "1": {"reference": "you watch", "user_answer": "NO_ANSWER_MADE"}, "2": {"reference": "you will watch", "user_answer": "NO_ANSWER_MADE"}, "3": {"reference": "he watched", "user_answer": "NO_ANSWER_MADE"}, "4": {"reference": "I watch", "user_answer": "NO_ANSWER_MADE"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 0, "test_total_num": 7}
213	A2LVPGEPC1EUOW	35	{"0": {"reference": "you will accept", "user_answer": "I accept"}, "1": {"reference": "you watch", "user_answer": "I watch"}, "2": {"reference": "you will watch", "user_answer": "I watch"}, "3": {"reference": "he watched", "user_answer": "he enters"}, "4": {"reference": "I watch", "user_answer": "NO_ANSWER_MADE"}, "5": {"reference": "I accepted", "user_answer": "I entered"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 1, "test_total_num": 7}
214	A1CE2XPYCDRHVZ	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 5, "test_total_num": 7}
215	A289D98Z4GAZ28	26	NULL
216	A1F3IJU2HXZ0PQ	35	{"0": {"reference": "you will accept", "user_answer": "you will accept"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "you watched"}, "3": {"reference": "he watched", "user_answer": "he will watch"}, "4": {"reference": "I watch", "user_answer": "he watched"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 1, "test_total_num": 7}
217	A9HQ3E0F2AGVO	35	{"0": {"reference": "you will accept", "user_answer": "you will accept"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 6, "test_total_num": 7}
